Order ID,Item Name,Category,Quantity,Selling Price (EGP),Total Price (EGP)
16094,Tabbouleh 476,Salad,5,83,415
18979,Kunafa 979,Dessert,5,98,490
10305,Paella 469,Soup,5,49,245
44038,Baklava 965,Appetizer,1,72,72
51593,Molokhia 706,Main Course,5,76,380
88969,Curry 227,Soup,1,54,54
74375,Croissant 304,Snack,2,80,160
77539,Shakshuka 951,Breakfast,3,82,246
54454,Pasta 662,Appetizer,2,104,208
31464,Croissant 839,Dessert,5,190,950
46996,Kibbeh,Snack,3,94,282
53453,Baklava 762,Appetizer,4,109,436
95025,Falafel 971,Main Course,5,80,400
78940,Curry 394,Snack,1,93,93
42675,Falafel 701,Snack,4,100,400
58144,Croissant 359,Soup,2,58,116
98195,Shakshuka 315,Breakfast,5,52,260
62338,Pasta 182,Appetizer,5,91,455
88027,Taco 767,Appetizer,1,149,149
80423,Hamburger 617,Breakfast,1,50,50
65953,Taco 104,Appetizer,5,102,510
13969,Baklava 850,Soup,2,74,148
53948,Baklava 516,Dessert,2,162,324
37333,Paella 578,Dessert,2,123,246
42776,Tabbouleh 749,Salad,3,108,324
57331,Tabbouleh 602,Salad,5,50,250
14727,Curry 571,Breakfast,1,99,99
26145,Baklava 96,Snack,5,87,435
58338,Mansaf 126,Main Course,5,122,610
24471,Curry 741,Main Course,3,143,429
98215,Hamburger 107,Appetizer,1,50,50
63604,Curry 666,Dessert,4,186,744
58521,Taco 678,Main Course,3,42,126
42647,Pancake 913,Soup,5,72,360
21740,Paella 1000,Breakfast,5,66,330
46179,Shakshuka 951,Breakfast,5,82,410
85602,Paella 267,Soup,2,53,106
53179,Taco 720,Soup,1,80,80
44504,Falafel 602,Breakfast,1,97,97
44939,Pasta 359,Snack,3,58,174
78045,Curry 395,Snack,3,96,288
49593,Pancake 870,Breakfast,3,56,168
93975,Falafel 186,Appetizer,5,71,355
89802,Falafel 830,Appetizer,4,78,312
83285,Pancake 570,Breakfast,2,70,140
12941,Croissant 751,Main Course,4,127,508
99706,Paella 286,Soup,4,75,300
57533,Taco 592,Main Course,4,95,380
47880,Curry 714,Appetizer,2,121,242
98624,Molokhia 197,Main Course,2,51,102
62777,Curry 302,Appetizer,3,81,243
41967,Hamburger 796,Appetizer,3,50,150
93344,Curry 492,Dessert,3,163,489
78605,Tabbouleh 576,Salad,2,122,244
88149,Pancake 138,Soup,3,77,231
86256,Curry 834,Main Course,3,128,384
57104,Tabbouleh 157,Salad,1,134,134
26244,Shakshuka 193,Breakfast,5,55,275
95424,Harira 551,Soup,1,73,73
27304,Pasta 833,Appetizer,1,118,118
83471,Tabbouleh 576,Salad,5,122,610
25935,Tabbouleh 602,Salad,1,50,50
37907,Curry 394,Snack,3,93,279
16086,Taco 678,Main Course,5,42,210
52535,Curry 918,Breakfast,1,50,50
43094,Taco 797,Dessert,1,93,93
17216,Baklava 516,Dessert,2,162,324
48807,Pasta 850,Appetizer,4,105,420
67435,Falafel 74,Appetizer,4,93,372
61160,Biryani 152,Main Course,5,110,550
45069,Hamburger 457,Breakfast,4,50,200
32654,Harira 782,Soup,4,51,204
58989,Hamburger 626,Main Course,5,50,250
73496,Paella 549,Dessert,4,124,496
27987,Baklava 431,Snack,4,92,368
16234,Pasta 739,Appetizer,2,138,276
64001,Pasta 924,Soup,3,40,120
63099,Taco 722,Appetizer,2,42,84
34599,Hamburger 547,Soup,1,50,50
50220,Paella 54,Main Course,3,92,276
33650,Pancake 375,Breakfast,4,93,372
33465,Croissant 482,Breakfast,5,73,365
33452,Paella 606,Appetizer,3,78,234
21647,Falafel 216,Dessert,2,186,372
45635,Hamburger 405,Main Course,2,50,100
53089,Baklava 43,Dessert,3,150,450
74923,Fattoush 541,Salad,3,99,297
65115,Falafel 303,Main Course,5,127,635
48745,Taco 299,Breakfast,5,98,490
23220,Hamburger 284,Breakfast,2,50,100
15112,Harira 928,Soup,3,76,228
81272,Croissant 604,Soup,5,50,250
54738,Tabbouleh 356,Salad,3,134,402
19615,Paella 912,Main Course,1,90,90
61794,Croissant 709,Appetizer,3,134,402
22406,Curry 972,Breakfast,1,74,74
61869,Croissant 271,Breakfast,3,86,258
33921,Taco 387,Snack,4,55,220
32498,Paella 434,Main Course,5,111,555
10040,Pancake 414,Appetizer,1,134,134
88634,Paella 232,Snack,3,60,180
24336,Pasta 314,Main Course,4,67,268
35632,Baklava 773,Appetizer,1,68,68
37024,Baklava 773,Appetizer,1,68,68
70546,Tabbouleh 785,Salad,5,123,615
53957,Baklava 982,Dessert,2,152,304
95798,Taco 567,Main Course,5,120,600
15375,Baklava 454,Main Course,1,104,104
82615,Falafel 941,Dessert,5,128,640
72871,Taco 797,Snack,2,53,106
58218,Baklava 404,Dessert,5,171,855
40137,Pasta 257,Snack,1,80,80
50295,Baklava 908,Dessert,5,171,855
37729,Taco 104,Appetizer,2,102,204
61287,Taco 994,Appetizer,4,51,204
86867,Hamburger 93,Appetizer,2,50,100
59298,Pancake 235,Appetizer,2,94,188
78576,Hamburger 552,Dessert,2,50,100
28537,Mansaf 892,Main Course,1,63,63
92860,Hummus 425,Appetizer,4,57,228
63799,Hamburger 477,Dessert,1,50,50
94506,Pancake 624,Appetizer,2,141,282
16291,Harira 813,Soup,5,51,255
58588,Molokhia 981,Main Course,4,141,564
19496,Fattoush 565,Salad,3,101,303
90416,Baklava 284,Soup,4,74,296
57992,Baklava 927,Dessert,5,173,865
87979,Hamburger 510,Dessert,4,50,200
43293,Hamburger 828,Soup,3,50,150
49986,Croissant 856,Breakfast,2,82,164
20999,Paella 997,Dessert,5,181,905
11710,Croissant 697,Appetizer,1,131,131
96593,Pancake 270,Soup,4,61,244
45146,Hummus 167,Appetizer,5,111,555
14895,Paella 272,Appetizer,4,125,500
90049,Fattoush 923,Salad,3,144,432
78522,Harira 928,Soup,5,76,380
21652,Hamburger 202,Appetizer,5,50,250
18707,Taco 313,Breakfast,5,71,355
48480,Tabbouleh 709,Salad,5,85,425
32043,Curry 907,Soup,3,66,198
55531,Harira 953,Soup,1,67,67
84326,Baklava 189,Main Course,1,97,97
74820,Falafel 187,Appetizer,5,120,600
83227,Kunafa 489,Dessert,4,118,472
44909,Paella 984,Appetizer,5,130,650
32073,Falafel 410,Dessert,3,161,483
29128,Falafel 94,Dessert,3,188,564
49456,Baklava 404,Dessert,2,171,342
56056,Pasta 531,Dessert,4,191,764
91173,Mansaf 892,Main Course,1,63,63
69530,Falafel 723,Main Course,1,93,93
89851,Falafel 17,Snack,1,84,84
76069,Shakshuka 744,Breakfast,3,54,162
47595,Curry 427,Dessert,1,198,198
73407,Paella 482,Snack,5,69,345
99684,Croissant 976,Soup,5,45,225
77405,Croissant 697,Soup,2,57,114
88180,Pancake 334,Soup,1,54,54
80782,Sambusa,Appetizer,4,63,252
91298,Falafel 805,Snack,1,87,87
60621,Paella 146,Snack,3,76,228
47654,Pancake 958,Snack,2,98,196
69268,Taco 641,Dessert,2,158,316
34425,Curry 743,Snack,5,70,350
92598,Hamburger 48,Dessert,3,50,150
30001,Paella 232,Snack,5,60,300
68757,Fattoush 727,Salad,2,138,276
86356,Hamburger 576,Breakfast,4,50,200
89144,Baklava 848,Appetizer,2,43,86
98342,Paella 403,Appetizer,3,83,249
82094,Paella 188,Appetizer,5,115,575
27150,Croissant 581,Breakfast,3,65,195
64277,Croissant 107,Dessert,4,122,488
88459,Falafel 74,Appetizer,5,93,465
95802,Tabbouleh 182,Salad,1,84,84
19751,Croissant 230,Main Course,5,76,380
31505,Falafel 888,Main Course,4,81,324
61176,Baklava 43,Dessert,1,150,150
64270,Falafel 128,Appetizer,3,150,450
15882,Baklava 21,Soup,2,71,142
10188,Taco 119,Appetizer,3,128,384
57420,Curry 629,Appetizer,3,108,324
81200,Paella 15,Breakfast,4,54,216
80646,Molokhia,Soup,4,63,252
14329,Pasta 92,Dessert,2,115,230
22795,Paella 542,Soup,5,66,330
55085,Pasta 348,Breakfast,4,80,320
64102,Taco 203,Breakfast,5,59,295
94697,Falafel 415,Appetizer,5,127,635
13467,Paella 27,Snack,5,86,430
78504,Baklava 446,Snack,1,59,59
14802,Pasta 175,Main Course,3,134,402
65153,Hamburger 120,Breakfast,3,50,150
28353,Paella 501,Snack,4,91,364
20890,Hamburger 74,Dessert,2,50,100
87840,Baklava 446,Snack,4,59,236
66050,Baklava 887,Soup,5,51,255
93583,Paella 355,Dessert,2,81,162
69536,Pancake 741,Breakfast,1,87,87
59761,Curry 82,Breakfast,4,65,260
41542,Harira 476,Soup,4,71,284
91344,Pancake 270,Soup,1,61,61
93138,Baklava 274,Snack,3,95,285
31906,Harira 741,Soup,4,56,224
69055,Taco 437,Breakfast,5,87,435
71459,Baklava 174,Dessert,4,157,628
98857,Croissant 102,Breakfast,5,82,410
72164,Taco 346,Snack,5,68,340
40692,Kunafa 979,Dessert,1,98,98
19809,Baklava 140,Dessert,4,92,368
81825,Fattoush 536,Salad,3,52,156
57245,Hamburger 741,Main Course,4,50,200
10594,Pasta 324,Snack,2,100,200
56154,Falafel 850,Main Course,3,112,336
78380,Pasta 257,Snack,5,80,400
93540,Molokhia 546,Main Course,2,74,148
46093,Curry 501,Soup,1,76,76
59893,Fattoush 699,Salad,3,88,264
22130,Falafel 195,Breakfast,5,59,295
88922,Pancake 998,Dessert,1,92,92
23200,Curry 994,Main Course,1,150,150
45223,Paella 391,Breakfast,2,96,192
61164,Croissant 149,Soup,5,67,335
87055,Hamburger 737,Appetizer,2,50,100
83624,Curry 571,Breakfast,1,99,99
64650,Taco 260,Main Course,3,138,414
20280,Taco 949,Soup,4,71,284
32644,Paella 804,Breakfast,3,86,258
85578,Kunafa 252,Dessert,2,138,276
93600,Hummus 546,Appetizer,4,41,164
98614,Hamburger 698,Snack,2,50,100
67478,Mansaf 126,Main Course,1,122,122
84987,Curry 972,Breakfast,3,74,222
47893,Pasta 985,Dessert,4,165,660
89907,Curry 743,Snack,5,70,350
90844,Curry 945,Soup,1,72,72
28294,Taco 52,Dessert,3,199,597
98200,Pancake 958,Snack,2,98,196
47388,Curry 277,Appetizer,4,50,200
71161,Falafel 993,Main Course,3,127,381
18024,Croissant 697,Soup,1,57,57
16627,Hamburger 318,Main Course,2,50,100
26851,Pasta 613,Dessert,3,187,561
43398,Pasta 142,Main Course,2,47,94
55831,Molokhia,Soup,2,63,126
62015,Pancake 43,Soup,3,71,213
30973,Croissant 393,Soup,4,44,176
10421,Baklava 231,Dessert,4,199,796
94132,Baklava 140,Dessert,4,92,368
26359,Paella 518,Soup,1,49,49
68995,Hamburger 991,Dessert,4,50,200
32621,Biryani 903,Main Course,4,57,228
72460,Hummus 993,Appetizer,4,148,592
41629,Pasta 621,Appetizer,4,55,220
73110,Paella 374,Soup,2,78,156
88993,Harira 233,Soup,1,71,71
78266,Curry 493,Dessert,3,144,432
87440,Biryani 903,Main Course,3,57,171
10184,Kibbeh,Snack,1,94,94
23119,Pasta 714,Soup,2,72,144
82912,Falafel 971,Main Course,4,80,320
65905,Pasta 877,Main Course,4,54,216
71583,Croissant 375,Snack,1,96,96
76935,Paella 355,Dessert,2,81,162
15557,Pancake 577,Appetizer,1,79,79
20765,Croissant 482,Breakfast,2,73,146
42812,Hamburger 617,Breakfast,4,50,200
43026,Taco 56,Dessert,5,150,750
41646,Fattoush 496,Salad,4,103,412
48290,Paella 146,Snack,4,76,304
73181,Falafel 451,Appetizer,1,66,66
12423,Croissant 102,Breakfast,3,82,246
31008,Biryani 953,Main Course,3,65,195
25269,Falafel 410,Dessert,5,161,805
25914,Shakshuka 764,Breakfast,5,71,355
84337,Baklava 632,Dessert,5,94,470
31627,Pancake 463,Breakfast,2,61,122
26023,Baklava 742,Soup,2,66,132
38000,Pancake 270,Soup,3,61,183
94330,Curry 1,Soup,4,47,188
94744,Baklava 194,Snack,5,73,365
67221,Taco 824,Appetizer,1,120,120
13075,Curry 501,Soup,4,76,304
57432,Fattoush 541,Salad,1,99,99
15645,Falafel 568,Dessert,1,83,83
45103,Baklava 221,Appetizer,5,122,610
78717,Falafel 701,Snack,5,100,500
71237,Mansaf 892,Main Course,5,63,315
71146,Baklava 819,Snack,1,97,97
13347,Taco 299,Breakfast,1,98,98
65191,Curry 492,Dessert,3,163,489
33450,Kunafa 541,Dessert,5,187,935
60081,Baklava 446,Snack,2,59,118
81781,Paella 954,Soup,5,68,340
41546,Paella 893,Snack,2,78,156
